CDRenewal,CDNumber,MaturingTerm,MaturingTermGrouping,MaturingBalance,TimeRenewed,CDAge,BA_STATE,CustomerTenure,LifeStageGroupCat,LifeStageGroupSubcat,PsycleCodeDescrip,TRAN_COUNT,TRAN_BALANCE,AdditCDCount,LOAN_COUNT,LOAN_BALANCE,POB_INT,MB_INT,IVR_INT,FF,CDAdvertisingSpend,BankAdvertisingSpend,RateSpread
1,MOCKACCT000000020844,24,16-24 months,67506.8,2,0,FL,4,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,0,0,2,0,0,0,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020845,24,16-24 months,67506.8,2,0,FL,4,Mature Years,M4 Midscale Matures,Rocker & Recliner Retirees,0,0,2,0,0,0,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020846,24,16-24 months,23380.45,5,0,FL,13,Mature Years,M1 Financial Elite,Power Couples,0,0,4,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020847,24,16-24 months,41601.54,5,0,FL,13,Mature Years,M1 Financial Elite,Power Couples,0,0,4,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020848,24,16-24 months,73910.25,4,0,FL,13,Mature Years,M1 Financial Elite,Power Couples,0,0,4,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020849,24,16-24 months,13830.25,4,0,FL,13,Mature Years,M1 Financial Elite,Power Couples,0,0,4,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020850,24,16-24 months,73910.25,4,0,FL,13,Mature Years,M1 Financial Elite,Power Couples,0,0,4,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020851,24,16-24 months,13830.25,4,0,FL,13,Mature Years,M1 Financial Elite,Power Couples,0,0,4,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020852,24,16-24 months,41601.54,5,0,FL,13,Mature Years,M1 Financial Elite,Power Couples,0,0,4,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020853,24,16-24 months,23380.45,5,0,FL,13,Mature Years,M1 Financial Elite,Power Couples,0,0,4,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020854,24,16-24 months,251549.02,1,0,FL,13,Mature Years,M2 Wealthy Achievers,Capital Accumulators,2,173803.33,2,0,0,0,0,1,1.54,0,3722.69,1.78564
1,MOCKACCT000000020855,24,16-24 months,251549.02,1,0,FL,13,Mature Years,M2 Wealthy Achievers,Capital Accumulators,2,173803.33,2,0,0,0,0,1,1.54,0,3722.69,1.78564
1,MOCKACCT000000020856,24,16-24 months,148018.61,1,0,FL,13,Family Life,F3 Mass Middle Class,Cash Back Consumers,0,0,2,0,0,0,0,1,1.54,0,3722.69,1.78564
1,MOCKACCT000000020857,24,16-24 months,148018.61,1,0,FL,13,Family Life,F3 Mass Middle Class,Cash Back Consumers,0,0,2,0,0,0,0,1,1.54,0,3722.69,1.78564
1,MOCKACCT000000020858,24,16-24 months,53589.71,1,0,TX,4,Mature Years,M4 Midscale Matures,Annuity Street,0,0,3,0,0,0,0,0,1.54,0,294,1.78678
0,MOCKACCT000000020859,24,16-24 months,259663.43,0,0,FL,5,Mature Years,M1 Financial Elite,Business Class,1,402003.03,2,0,0,1,1,1,1.55,0,10231.07,1.78564
0,MOCKACCT000000020860,24,16-24 months,15579.81,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.55,0,10231.07,1.78564
0,MOCKACCT000000020861,24,16-24 months,259663.43,0,0,FL,5,Mature Years,M1 Financial Elite,Business Class,1,402003.03,2,0,0,1,1,1,1.55,0,10231.07,1.78564
0,MOCKACCT000000020862,24,16-24 months,259663.43,0,0,FL,5,Mature Years,M1 Financial Elite,Business Class,1,402003.03,2,0,0,1,1,1,1.55,0,10231.07,1.78564
0,MOCKACCT000000020863,24,16-24 months,15579.81,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.55,0,10231.07,1.78564
0,MOCKACCT000000020864,24,16-24 months,259663.43,0,0,FL,5,Mature Years,M1 Financial Elite,Business Class,1,402003.03,2,0,0,1,1,1,1.55,0,10231.07,1.78564
0,MOCKACCT000000020865,24,16-24 months,73028.93,0,0,FL,2,Younger Years,Y2 Metro Mainstream,Striving & Thriving,1,178.06,0,0,0,1,0,0,1.55,0,10231.07,1.78564
0,MOCKACCT000000020866,24,16-24 months,31159.61,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.55,0,10231.07,1.78564
0,MOCKACCT000000020867,24,16-24 months,73028.93,0,0,FL,2,Younger Years,Y2 Metro Mainstream,Striving & Thriving,1,178.06,0,0,0,1,0,0,1.55,0,10231.07,1.78564
0,MOCKACCT000000020868,24,16-24 months,31159.61,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.55,0,10231.07,1.78564
0,MOCKACCT000000020869,2,<= 6 months,25034.66,0,0,FL,9,Younger Years,Y1 Upwardly Mobile,Fiscal Rookies,1,18629.08,0,0,0,1,0,0,1.55,0,10231.07,0.1897
0,MOCKACCT000000020870,2,<= 6 months,25034.66,0,0,FL,9,Younger Years,Y1 Upwardly Mobile,Fiscal Rookies,1,18629.08,0,0,0,1,0,0,1.55,0,10231.07,0.1897
1,MOCKACCT000000020871,1,<= 6 months,10000,118,0,FL,17,Younger Years,Y3 Fiscal Fledglings,Prudent Peak,1,1271.29,0,0,0,0,0,0,1.55,0,10231.07,0.1897
1,MOCKACCT000000020872,1,<= 6 months,10000,118,0,FL,17,Younger Years,Y3 Fiscal Fledglings,Prudent Peak,1,1271.29,0,0,0,0,0,0,1.55,0,10231.07,0.1897
0,MOCKACCT000000020873,24,16-24 months,41737.04,0,0,TX,1,Family Life,F3 Mass Middle Class,Drive-Thru Debits,0,0,0,0,0,0,0,0,1.55,0,4623.73,1.78678
0,MOCKACCT000000020874,24,16-24 months,41737.04,0,0,TX,1,Family Life,F3 Mass Middle Class,Drive-Thru Debits,0,0,0,0,0,0,0,0,1.55,0,4623.73,1.78678
0,MOCKACCT000000020875,13,7-15 months,55450.9,0,0,TX,2,Mature Years,M1 Financial Elite,Business Class,0,0,5,0,0,0,0,0,1.55,0,4623.73,1.98298
0,MOCKACCT000000020876,13,7-15 months,55450.9,0,0,TX,2,Mature Years,M1 Financial Elite,Business Class,0,0,5,0,0,0,0,0,1.55,0,4623.73,1.98298
0,MOCKACCT000000020877,12,7-15 months,30437.51,2,0,FL,3,Family Life,F1 Flourishing Families,School Daze,0,0,0,0,0,0,0,0,1.55,0,10231.07,1.9814
0,MOCKACCT000000020878,12,7-15 months,30437.51,2,0,FL,3,Family Life,F1 Flourishing Families,School Daze,0,0,0,0,0,0,0,0,1.55,0,10231.07,1.9814
0,MOCKACCT000000020879,15,7-15 months,100000,0,0,TX,0,Unassigned,Unassigned,Unassigned,1,180.02,0,0,0,1,0,0,1.55,0,4623.73,1.98298
0,MOCKACCT000000020880,15,7-15 months,100000,0,0,TX,0,Unassigned,Unassigned,Unassigned,1,180.02,0,0,0,1,0,0,1.55,0,4623.73,1.98298
1,MOCKACCT000000020881,24,16-24 months,62319.22,1,0,FL,2,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,2,0,0,0,0,0,1.55,0,10231.07,1.78564
1,MOCKACCT000000020882,24,16-24 months,62319.22,1,0,FL,2,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,2,0,0,0,0,0,1.55,0,10231.07,1.78564
1,MOCKACCT000000020883,12,7-15 months,3212.28,0,0,TX,1,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,5,0,0,0,0,0,1.55,0,4623.73,1.98298
1,MOCKACCT000000020884,12,7-15 months,3212.28,0,0,TX,1,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,5,0,0,0,0,0,1.55,0,4623.73,1.98298
1,MOCKACCT000000020885,18,16-24 months,105910.92,1,0,FL,2,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,0,0,4,0,0,1,0,1,1.55,0,10231.07,1.78564
1,MOCKACCT000000020886,18,16-24 months,105910.92,1,0,FL,2,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,0,0,4,0,0,1,0,1,1.55,0,10231.07,1.78564
1,MOCKACCT000000020887,18,16-24 months,105910.92,1,0,FL,2,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,0,0,4,0,0,1,0,1,1.55,0,10231.07,1.78564
1,MOCKACCT000000020888,18,16-24 months,105910.92,1,0,FL,2,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,0,0,4,0,0,1,0,1,1.55,0,10231.07,1.78564
1,MOCKACCT000000020889,12,7-15 months,10228.54,1,0,TX,1,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,1.55,0,4623.73,1.98298
1,MOCKACCT000000020890,12,7-15 months,10228.54,1,0,TX,1,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,1.55,0,4623.73,1.98298
1,MOCKACCT000000020891,12,7-15 months,106925.34,2,0,TX,4,Mature Years,M5 Retirement Blues,Fixed Finances,0,0,0,0,0,0,0,0,1.55,0,4623.73,1.98298
1,MOCKACCT000000020892,24,16-24 months,107009.72,2,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,2,216290.69,1,2,533011.17,1,1,0,1.55,0,10231.07,1.78564
1,MOCKACCT000000020893,12,7-15 months,106925.34,2,0,TX,4,Mature Years,M5 Retirement Blues,Fixed Finances,0,0,0,0,0,0,0,0,1.55,0,4623.73,1.98298
1,MOCKACCT000000020894,24,16-24 months,107009.72,2,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,2,216290.69,1,2,533011.17,1,1,0,1.55,0,10231.07,1.78564
1,MOCKACCT000000020895,24,16-24 months,207341.87,2,0,TX,4,Mature Years,M1 Financial Elite,Power Couples,2,110039.24,0,0,0,0,0,0,1.55,0,4623.73,1.78678
1,MOCKACCT000000020896,24,16-24 months,207341.87,2,0,TX,4,Mature Years,M1 Financial Elite,Power Couples,2,110039.24,0,0,0,0,0,0,1.55,0,4623.73,1.78678
1,MOCKACCT000000020897,24,16-24 months,45615.21,1,0,TX,3,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,1.55,0,4623.73,1.78678
1,MOCKACCT000000020898,24,16-24 months,45615.21,1,0,TX,3,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,1.55,0,4623.73,1.78678
1,MOCKACCT000000020899,24,16-24 months,51932.69,1,0,FL,2,Mature Years,M4 Midscale Matures,Annuity Street,1,750.65,2,0,0,1,0,0,1.55,0,10231.07,1.78564
1,MOCKACCT000000020900,24,16-24 months,51932.69,1,0,FL,2,Mature Years,M4 Midscale Matures,Annuity Street,1,750.65,2,0,0,1,0,0,1.55,0,10231.07,1.78564
0,MOCKACCT000000020901,1,<= 6 months,2060.89,0,0,FL,3,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,1,1000,0,0,0,1,1,0,1.55,0,8049.21,0.1897
0,MOCKACCT000000020902,1,<= 6 months,2060.89,0,0,FL,3,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,1,1000,0,0,0,1,1,0,1.55,0,8049.21,0.1897
0,MOCKACCT000000020903,24,16-24 months,104548.5,0,0,TX,1,Mature Years,M2 Wealthy Achievers,Capital Accumulators,1,664.06,1,0,0,0,0,0,1.55,0,4287.82,1.78678
0,MOCKACCT000000020904,24,16-24 months,104548.5,0,0,TX,1,Mature Years,M2 Wealthy Achievers,Capital Accumulators,1,664.06,1,0,0,0,0,0,1.55,0,4287.82,1.78678
0,MOCKACCT000000020905,24,16-24 months,21408.47,1,0,FL,3,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,4,310889.15,1,0,0,0,0,0,1.55,0,8049.21,1.78564
0,MOCKACCT000000020906,24,16-24 months,21408.47,1,0,FL,3,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,4,310889.15,1,0,0,0,0,0,1.55,0,8049.21,1.78564
0,MOCKACCT000000020907,12,7-15 months,51845.16,2,0,FL,1,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,0,0,0,0,0,0,1.55,0,8049.21,1.9814
0,MOCKACCT000000020908,12,7-15 months,51845.16,2,0,FL,1,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,0,0,0,0,0,0,1.55,0,8049.21,1.9814
0,MOCKACCT000000020909,15,7-15 months,91557.9,0,0,FL,2,Mature Years,M1 Financial Elite,Golden Agers,1,1007.43,0,0,0,0,0,0,1.55,0,8049.21,1.9814
0,MOCKACCT000000020910,15,7-15 months,91557.9,0,0,FL,2,Mature Years,M1 Financial Elite,Golden Agers,1,1007.43,0,0,0,0,0,0,1.55,0,8049.21,1.9814
0,MOCKACCT000000020911,15,7-15 months,90000,3,0,FL,6,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,2,0,0,1,1,0,1.55,0,8049.21,1.9814
0,MOCKACCT000000020912,15,7-15 months,90000,3,0,FL,6,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,2,0,0,1,1,0,1.55,0,8049.21,1.9814
1,MOCKACCT000000020913,6,<= 6 months,31624.15,5,0,TX,4,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,0,0,0,0,0,0,1.55,0,4287.82,0.188833333
1,MOCKACCT000000020914,6,<= 6 months,31624.15,5,0,TX,4,Mature Years,M2 Wealthy Achievers,"Ready, Set, Retire!",0,0,0,0,0,0,0,0,1.55,0,4287.82,0.188833333
1,MOCKACCT000000020915,24,16-24 months,120189.76,2,0,FL,4,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,2,69943.41,0,0,0,1,1,1,1.55,0,8049.21,1.78564
1,MOCKACCT000000020916,24,16-24 months,120189.76,2,0,FL,4,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,2,69943.41,0,0,0,1,1,1,1.55,0,8049.21,1.78564
1,MOCKACCT000000020917,18,16-24 months,82899.16,2,0,FL,4,Mature Years,M1 Financial Elite,The Wealth Market,0,0,1,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020918,18,16-24 months,82899.16,2,0,FL,4,Mature Years,M1 Financial Elite,The Wealth Market,0,0,1,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020919,10,7-15 months,30944.79,4,0,TX,18,Mature Years,M1 Financial Elite,Golden Agers,1,13653.8,1,0,0,1,1,0,1.55,0,4287.82,1.98288
1,MOCKACCT000000020920,10,7-15 months,30944.79,4,0,TX,18,Mature Years,M1 Financial Elite,Golden Agers,1,13653.8,1,0,0,1,1,0,1.55,0,4287.82,1.98288
1,MOCKACCT000000020921,12,7-15 months,26355.24,3,0,FL,3,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,0,1.55,0,8049.21,1.9814
1,MOCKACCT000000020922,12,7-15 months,26355.24,3,0,FL,3,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,0,0,0,0,0,0,1.55,0,8049.21,1.9814
1,MOCKACCT000000020923,12,7-15 months,31111.16,2,0,FL,29,Family Life,F3 Mass Middle Class,Fast Cash Families,0,0,0,0,0,1,1,0,1.55,0,8049.21,1.9814
1,MOCKACCT000000020924,12,7-15 months,31111.16,2,0,FL,29,Family Life,F3 Mass Middle Class,Fast Cash Families,0,0,0,0,0,1,1,0,1.55,0,8049.21,1.9814
1,MOCKACCT000000020925,24,16-24 months,118348.57,2,0,FL,4,Mature Years,M1 Financial Elite,Golden Agers,0,0,1,0,0,1,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020926,24,16-24 months,118348.57,2,0,FL,4,Mature Years,M1 Financial Elite,Golden Agers,0,0,1,0,0,1,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020927,6,<= 6 months,36078.38,5,0,FL,4,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,0,0,0,0,0,0,1.55,0,8049.21,0.1897
1,MOCKACCT000000020928,6,<= 6 months,36078.38,5,0,FL,4,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,0,0,0,0,0,0,1.55,0,8049.21,0.1897
0,MOCKACCT000000020929,36,25+ months,3149.01,1,0,FL,28,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,0,0,0,0,0,0,0,1.55,0,8049.21,1.7884
0,MOCKACCT000000020930,36,25+ months,3149.01,1,0,FL,28,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,0,0,0,0,0,0,0,1.55,0,8049.21,1.7884
1,MOCKACCT000000020931,24,16-24 months,250023.29,1,0,FL,4,Family Life,F1 Flourishing Families,School Daze,0,0,0,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020932,24,16-24 months,80266.78,1,0,FL,4,Mature Years,M4 Midscale Matures,Annuity Street,1,5.25,2,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020933,24,16-24 months,250023.29,1,0,FL,4,Family Life,F1 Flourishing Families,School Daze,0,0,0,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020934,24,16-24 months,80266.78,1,0,FL,4,Mature Years,M4 Midscale Matures,Annuity Street,1,5.25,2,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020935,24,16-24 months,100000,2,0,TX,4,Mature Years,M1 Financial Elite,Business Class,0,0,2,0,0,0,0,0,1.55,0,4287.82,1.78678
1,MOCKACCT000000020936,24,16-24 months,41466.24,0,0,TX,2,Mature Years,M4 Midscale Matures,Annuity Street,0,0,2,0,0,0,0,0,1.55,0,4287.82,1.78678
1,MOCKACCT000000020937,24,16-24 months,100000,2,0,TX,4,Mature Years,M1 Financial Elite,Business Class,0,0,2,0,0,0,0,0,1.55,0,4287.82,1.78678
1,MOCKACCT000000020938,24,16-24 months,41466.24,0,0,TX,2,Mature Years,M4 Midscale Matures,Annuity Street,0,0,2,0,0,0,0,0,1.55,0,4287.82,1.78678
1,MOCKACCT000000020939,24,16-24 months,107028.62,1,0,FL,5,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,277730.68,1,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020940,24,16-24 months,107028.62,1,0,FL,5,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,277730.68,1,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020941,24,16-24 months,51927.05,0,0,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,7,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020942,24,16-24 months,10385.41,0,0,FL,3,Mature Years,M1 Financial Elite,The Wealth Market,0,0,1,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020943,24,16-24 months,51927.05,0,0,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,7,0,0,0,0,0,1.55,0,8049.21,1.78564
1,MOCKACCT000000020944,24,16-24 months,10385.41,0,0,FL,3,Mature Years,M1 Financial Elite,The Wealth Market,0,0,1,0,0,0,0,0,1.55,0,8049.21,1.78564
0,MOCKACCT000000020945,72,25+ months,80327.03,0,0,FL,2,Mature Years,M1 Financial Elite,Golden Agers,1,1007.43,0,0,0,0,0,0,1.55,0,8049.21,1.7884
0,MOCKACCT000000020946,72,25+ months,80327.03,0,0,FL,2,Mature Years,M1 Financial Elite,Golden Agers,1,1007.43,0,0,0,0,0,0,1.55,0,8049.21,1.7884
0,MOCKACCT000000020947,24,16-24 months,51932.65,0,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,1,0,0,1.59,0,17317.56,1.78564
0,MOCKACCT000000020948,24,16-24 months,51932.65,0,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,1,0,0,1.59,0,17317.56,1.78564
0,MOCKACCT000000020949,1,<= 6 months,90000,0,0,FL,17,Younger Years,Y3 Fiscal Fledglings,Frugal Fledglings,2,13531.32,0,0,0,1,0,1,1.59,0,17317.56,0.1897
0,MOCKACCT000000020950,1,<= 6 months,90000,0,0,FL,17,Younger Years,Y3 Fiscal Fledglings,Frugal Fledglings,2,13531.32,0,0,0,1,0,1,1.59,0,17317.56,0.1897
0,MOCKACCT000000020951,24,16-24 months,155797.89,1,0,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.78564
0,MOCKACCT000000020952,24,16-24 months,155797.89,1,0,FL,3,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.78564
0,MOCKACCT000000020953,24,16-24 months,14517.54,1,0,TX,3,Mature Years,M1 Financial Elite,Golden Agers,0,0,6,0,0,0,0,0,1.59,0,14022.99,1.78678
0,MOCKACCT000000020954,24,16-24 months,14517.54,1,0,TX,3,Mature Years,M1 Financial Elite,Golden Agers,0,0,6,0,0,0,0,0,1.59,0,14022.99,1.78678
0,MOCKACCT000000020955,24,16-24 months,37638.18,0,0,FL,1,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.78564
0,MOCKACCT000000020956,24,16-24 months,54942.58,0,0,FL,4,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,3,0,0,0,0,0,1.59,0,17317.56,1.78564
0,MOCKACCT000000020957,24,16-24 months,37638.18,0,0,FL,1,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.78564
0,MOCKACCT000000020958,24,16-24 months,54942.58,0,0,FL,4,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,3,0,0,0,0,0,1.59,0,17317.56,1.78564
0,MOCKACCT000000020959,12,7-15 months,27579.5,3,0,FL,4,Family Life,F4 Working-Class USA,Social Insecurity,0,0,1,0,0,0,0,1,1.59,0,17317.56,1.9815
0,MOCKACCT000000020960,12,7-15 months,27579.5,3,0,FL,4,Family Life,F4 Working-Class USA,Social Insecurity,0,0,1,0,0,0,0,1,1.59,0,17317.56,1.9815
0,MOCKACCT000000020961,15,7-15 months,51324.15,0,0,TX,0,Mature Years,M4 Midscale Matures,Generation Save,0,0,0,0,0,1,0,0,1.59,0,14022.99,1.98288
0,MOCKACCT000000020962,15,7-15 months,51324.15,0,0,TX,0,Mature Years,M4 Midscale Matures,Generation Save,0,0,0,0,0,1,0,0,1.59,0,14022.99,1.98288
0,MOCKACCT000000020963,12,7-15 months,7012.34,1,0,TX,2,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,1.59,0,14022.99,1.98288
0,MOCKACCT000000020964,12,7-15 months,7012.34,1,0,TX,2,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,1.59,0,14022.99,1.98288
0,MOCKACCT000000020965,12,7-15 months,33037.38,1,0,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,101979.53,1,0,0,0,0,0,1.59,0,17317.56,1.9815
0,MOCKACCT000000020966,12,7-15 months,33037.38,1,0,FL,1,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,101979.53,1,0,0,0,0,0,1.59,0,17317.56,1.9815
1,MOCKACCT000000020967,10,7-15 months,157532.66,4,0,TX,4,Younger Years,Y3 Fiscal Fledglings,Frugal Fledglings,0,0,0,0,0,0,0,0,1.59,0,14022.99,1.98288
1,MOCKACCT000000020968,10,7-15 months,157532.66,4,0,TX,4,Younger Years,Y3 Fiscal Fledglings,Frugal Fledglings,0,0,0,0,0,0,0,0,1.59,0,14022.99,1.98288
1,MOCKACCT000000020969,24,16-24 months,249255.45,2,0,FL,4,Mature Years,M3 Upscale Empty Nests,Early-Bird Specials,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.78564
1,MOCKACCT000000020970,24,16-24 months,249255.45,2,0,FL,4,Mature Years,M3 Upscale Empty Nests,Early-Bird Specials,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.78564
1,MOCKACCT000000020971,12,7-15 months,356196.63,1,0,FL,1,Younger Years,Y2 Metro Mainstream,Daily Grinders,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.9815
1,MOCKACCT000000020972,12,7-15 months,356196.63,1,0,FL,1,Younger Years,Y2 Metro Mainstream,Daily Grinders,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.9815
1,MOCKACCT000000020973,12,7-15 months,53668.37,2,0,FL,7,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.9815
1,MOCKACCT000000020974,12,7-15 months,53668.38,2,0,FL,7,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.9815
1,MOCKACCT000000020975,12,7-15 months,53668.37,2,0,FL,7,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.9815
1,MOCKACCT000000020976,12,7-15 months,53668.38,2,0,FL,7,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.9815
1,MOCKACCT000000020977,24,16-24 months,16050.83,2,0,FL,4,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.78564
1,MOCKACCT000000020978,24,16-24 months,16050.83,2,0,FL,4,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.78564
1,MOCKACCT000000020979,36,25+ months,456000,1,0,FL,9,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.7884
1,MOCKACCT000000020980,36,25+ months,456000,1,0,FL,9,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,1.59,0,17317.56,1.7884
1,MOCKACCT000000020981,24,16-24 months,33455.5,0,0,FL,13,Mature Years,M2 Wealthy Achievers,Capital Accumulators,0,0,0,0,0,0,0,1,1.59,0,17317.56,1.78564
1,MOCKACCT000000020982,24,16-24 months,33455.5,0,0,FL,13,Mature Years,M2 Wealthy Achievers,Capital Accumulators,0,0,0,0,0,0,0,1,1.59,0,17317.56,1.78564
0,MOCKACCT000000020983,60,25+ months,26200.34,0,0,TX,1,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,1,0,0,0,0,0,1.59,0,14022.99,1.786225
0,MOCKACCT000000020984,60,25+ months,26200.34,0,0,TX,1,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,1,0,0,0,0,0,1.59,0,14022.99,1.786225
0,MOCKACCT000000020985,60,25+ months,25994.76,0,0,TX,1,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,1,0,0,0,0,0,1.59,0,14022.99,1.786225
0,MOCKACCT000000020986,60,25+ months,25994.76,0,0,TX,1,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,1,0,0,0,0,0,1.59,0,14022.99,1.786225
0,MOCKACCT000000020987,24,16-24 months,45430.62,1,0,TX,5,Mature Years,M1 Financial Elite,Business Class,0,0,19,0,0,1,0,0,1.58,0,8530.93,1.78708
0,MOCKACCT000000020988,24,16-24 months,45430.62,1,0,TX,5,Mature Years,M1 Financial Elite,Business Class,0,0,19,0,0,1,0,0,1.58,0,8530.93,1.78708
0,MOCKACCT000000020989,36,25+ months,154499.98,0,0,FL,2,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,1,1705.76,1,0,0,0,0,1,1.58,0,13230.69,1.7884
